truth,pred,error
53,42.8828812570463,-10.1171187429537
56,42.10761703901723,-13.892382960982772
44,42.89378830288903,-1.1062116971109717
40,42.106699258470435,2.106699258470435
55,42.895308120064485,-12.104691879935515
51,42.10761703901723,-8.892382960982772
40,42.892654975906886,2.8926549759068862
50,42.89417727938807,-7.105822720611933
45,42.89989287979398,-2.100107120206019
56,42.880228274847845,-13.119771725152155
24,42.895308120064485,18.895308120064485
48,42.90025227070041,-5.099747729299587
52,42.10667053520229,-9.89332946479771
46,42.10570409978502,-3.8942959002149777
39,42.88515552707768,3.8851555270776785
45,42.879420607932445,-2.1205793920675546
46,42.88664790884759,-3.1133520911524073
45,42.10570409978502,-2.8942959002149777
42,42.90141409986699,0.9014140998669902
54,42.897554876183975,-11.102445123816025
34,42.879062758009034,8.879062758009034
56,42.895308120064485,-13.104691879935515
49,42.09986195173613,-6.9001380482638695
42,42.895308120064485,0.8953081200644846
34,42.880228274847845,8.880228274847845
29,42.895308120064485,13.895308120064485
37,42.10190239260663,5.1019023926066325
39,42.88174997046904,3.8817499704690377
22,42.09778324675969,20.09778324675969
57,42.90025227070041,-14.099747729299587
53,42.09998752396863,-10.900012476031371
45,42.10012391388218,-2.899876086117821
48,42.895308120064485,-5.104691879935515
48,42.90025227070041,-5.099747729299587
48,42.892959976848005,-5.1070400231519955
48,42.09778324675969,-5.90221675324031
24,42.8828812570463,18.8828812570463
37,42.89417727938807,5.894177279388067
55,42.90025227070041,-12.099747729299587
44,42.100981071544105,-1.8990189284558951
46,42.89872857650746,-3.101271423492541
39,42.89417727938807,3.8941772793880673
24,42.895308120064485,18.895308120064485
55,42.0948360777488,-12.905163922251198
50,42.895308120064485,-7.104691879935515
35,42.89904786121138,7.899047861211379
42,42.09778324675969,0.09778324675968975
36,42.892959976848005,6.8929599768480045
53,42.09060757481499,-10.909392425185011
22,42.88174997046904,20.881749970469038
43,42.09778324675969,-0.9022167532403103
39,42.0947275871543,3.0947275871543027
48,42.09986195173613,-5.9001380482638695
29,42.896388493233694,13.896388493233694
22,42.106783439311094,20.106783439311094
51,42.104854392204736,-8.895145607795264
42,42.90025227070041,0.9002522707004132
24,42.90141409986699,18.90141409986699
36,42.09986195173613,6.0998619517361305
49,42.89904786121138,-6.100952138788621
40,42.094711679787395,2.0947116797873946
49,42.895308120064485,-6.104691879935515
48,42.88515552707768,-5.1148444729223215
47,42.88664790884759,-4.113352091152407
49,42.094602767800815,-6.905397232199185
43,42.08931005130219,-0.910689948697808
55,42.089577513355025,-12.910422486644975
39,42.89146813272322,3.891468132723219
37,42.880554002399236,5.880554002399236
47,42.10497234263863,-4.895027657361368
48,42.880554002399236,-5.119445997600764
40,42.10585253093273,2.1058525309327294
37,42.879420607932445,5.879420607932445
55,42.099775870723875,-12.900224129276125
35,42.88747259788694,7.887472597886941
36,42.89417727938807,6.894177279388067
45,42.892959976848005,-2.1070400231519955
42,42.10025889835122,0.10025889835122115
22,42.100981071544105,20.100981071544105
53,42.88899320690182,-10.111006793098177
49,42.88174997046904,-6.118250029530962
29,42.88174997046904,13.881749970469038
48,42.879420607932445,-5.120579392067555
44,42.88899320690182,-1.111006793098177
56,42.89378830288903,-13.106211697110972
43,42.895308120064485,-0.10469187993551543
39,42.892654975906886,3.8926549759068862
37,42.895308120064485,5.895308120064485
40,42.90141409986699,2.90141409986699
56,42.89417727938807,-13.105822720611933
50,42.89417727938807,-7.105822720611933
40,42.09998752396863,2.099987523968629
43,42.10585253093273,-0.8941474690672706
37,42.89378830288903,5.893788302889028
42,42.89146813272322,0.8914681327232188
55,42.90025227070041,-12.099747729299587
22,42.89378830288903,20.89378830288903
60,42.10497234263863,-17.895027657361368
34,42.89989287979398,8.899892879793981
22,42.10013361118247,20.10013361118247
46,42.099987526870606,-3.9000124731293937
51,42.094711679787395,-8.905288320212605
50,42.89378830288903,-7.106211697110972
45,42.0948360777488,-2.905163922251198
49,42.104858122184226,-6.8951418778157745
53,42.09778324675969,-10.90221675324031
39,42.106699258470435,3.106699258470435
40,42.89378830288903,2.8937883028890283
34,42.10585253093273,8.10585253093273
40,42.100981071544105,2.100981071544105
37,42.89417727938807,5.894177279388067
22,42.106699258470435,20.106699258470435
39,42.099987526870606,3.0999875268706063
42,42.09986195173613,0.09986195173613055
34,42.089453871596824,8.089453871596824
48,42.895308120064485,-5.104691879935515
48,42.100981071544105,-5.899018928455895
29,42.892654975906886,13.892654975906886
60,42.897554876183975,-17.102445123816025
44,42.89989287979398,-1.1001071202060189
57,42.106699258470435,-14.893300741529565
39,42.8828812570463,3.8828812570463
40,42.89146813272322,2.891468132723219
34,42.10013361118247,8.100133611182471
42,42.0948360777488,0.09483607774880198
36,42.895308120064485,6.895308120064485
44,42.89417727938807,-1.1058227206119327
49,42.096605234796634,-6.903394765203366
52,42.89378830288903,-9.106211697110972
55,42.09060757481499,-12.909392425185011
40,42.880554002399236,2.8805540023992364
45,42.104854392204736,-2.895145607795264
48,42.08813238024679,-5.91186761975321
45,42.89417727938807,-2.1058227206119327
49,42.89417727938807,-6.105822720611933
37,42.106699258470435,5.106699258470435
42,42.89146813272322,0.8914681327232188
34,42.8828812570463,8.8828812570463
36,42.895308120064485,6.895308120064485
29,42.104858122184226,13.104858122184226
60,42.099080949732866,-17.900919050267134
60,42.88747259788694,-17.11252740211306
47,42.099987526870606,-4.900012473129394
55,42.094602767800815,-12.905397232199185
46,42.895308120064485,-3.1046918799355154
42,42.895308120064485,0.8953081200644846
57,42.89378830288903,-14.106211697110972
49,42.90025227070041,-6.099747729299587
22,42.099775870723875,20.099775870723875
34,42.90025227070041,8.900252270700413
44,42.10585253093273,-1.8941474690672706
44,42.106783439311094,-1.8932165606889058
56,42.10585253093273,-13.89414746906727
42,42.895308120064485,0.8953081200644846
56,42.10667053520229,-13.89332946479771
55,42.892959976848005,-12.107040023151995
60,42.89378830288903,-17.10621169711097
47,42.892654975906886,-4.107345024093114
57,42.895308120064485,-14.104691879935515
39,42.89378830288903,3.8937883028890283
45,42.10570409978502,-2.8942959002149777
24,42.09965909432637,18.09965909432637
60,42.895308120064485,-17.104691879935515
24,42.094508488140676,18.094508488140676
43,42.106699258470435,-0.8933007415295648
35,42.10570409978502,7.105704099785022
49,42.89872857650746,-6.101271423492541
54,42.90141409986699,-11.09858590013301
39,42.892654975906886,3.8926549759068862
35,42.10570409978502,7.105704099785022
56,42.88136204739736,-13.11863795260264
54,42.892959976848005,-11.107040023151995
54,42.88548354906284,-11.11451645093716
22,42.10013361118247,20.10013361118247
52,42.101068059884255,-9.898931940115745
50,42.89182702396053,-7.108172976039469
55,42.88548354906284,-12.11451645093716
53,42.88664790884759,-10.113352091152407
34,42.094602767800815,8.094602767800815
57,42.90141409986699,-14.09858590013301
35,42.89146813272322,7.891468132723219
51,42.09986195173613,-8.90013804826387
39,42.106699258470435,3.106699258470435
54,42.892959976848005,-11.107040023151995
47,42.897554876183975,-4.102445123816025
56,42.10190239260663,-13.898097607393368
60,42.099987526870606,-17.900012473129394
34,42.09060757481499,8.090607574814989
45,42.8828812570463,-2.1171187429537
34,42.892654975906886,8.892654975906886
49,42.094602767800815,-6.905397232199185
37,42.09965909432637,5.09965909432637
46,42.88899320690182,-3.111006793098177
48,42.88899320690182,-5.111006793098177
55,42.8828812570463,-12.1171187429537
24,42.89417727938807,18.894177279388067
46,42.89417727938807,-3.1058227206119327
45,42.10761703901723,-2.892382960982772
40,42.106699258470435,2.106699258470435
55,42.106699258470435,-12.893300741529565
43,42.89378830288903,-0.10621169711097167
43,42.88664790884759,-0.1133520911524073
57,42.09986195173613,-14.90013804826387
45,42.892959976848005,-2.1070400231519955
24,42.90141409986699,18.90141409986699
40,42.10585253093273,2.1058525309327294
22,42.892959976848005,20.892959976848005
37,42.89417727938807,5.894177279388067
52,42.100981071544105,-9.899018928455895
50,42.90141409986699,-7.09858590013301
44,42.89989287979398,-1.1001071202060189
48,42.10025889835122,-5.899741101648779
49,42.094711679787395,-6.905288320212605
48,42.89378830288903,-5.106211697110972
35,42.100957499162114,7.100957499162114
39,42.106699258470435,3.106699258470435
36,42.09986195173613,6.0998619517361305
53,42.89378830288903,-10.106211697110972
37,42.8828812570463,5.8828812570463
46,42.89904786121138,-3.100952138788621
45,42.099987526870606,-2.9000124731293937
39,42.895308120064485,3.8953081200644846
43,42.8978839471897,-0.10211605281030245
29,42.89182702396053,13.89182702396053
55,42.896388493233694,-12.103611506766306
39,42.09965909432637,3.0996590943263698
34,42.879420607932445,8.879420607932445
53,42.895308120064485,-10.104691879935515
47,42.10585253093273,-4.894147469067271
49,42.101068059884255,-6.8989319401157445
57,42.099987526870606,-14.900012473129394
55,42.8828812570463,-12.1171187429537
55,42.0948360777488,-12.905163922251198
57,42.106699258470435,-14.893300741529565
46,42.90141409986699,-3.09858590013301
35,42.10761703901723,7.107617039017228
40,42.887830927654434,2.8878309276544343
35,42.104854392204736,7.104854392204736
53,42.09998752396863,-10.900012476031371
43,42.09986195173613,-0.9001380482638695
40,42.89989287979398,2.899892879793981
45,42.895308120064485,-2.1046918799355154
35,42.10190239260663,7.1019023926066325
40,42.89417727938807,2.8941772793880673
44,42.099987526870606,-1.9000124731293937
43,42.880554002399236,-0.11944599760076358
35,42.099080949732866,7.0990809497328655
29,42.10585253093273,13.10585253093273
51,42.90141409986699,-8.09858590013301
39,42.106699258470435,3.106699258470435
47,42.104854392204736,-4.895145607795264
52,42.887830927654434,-9.112169072345566
29,42.0948360777488,13.094836077748802
37,42.100981071544105,5.100981071544105
53,42.8828812570463,-10.1171187429537
43,42.89417727938807,-0.10582272061193265
51,42.892959976848005,-8.107040023151995
45,42.10025889835122,-2.899741101648779
56,42.87792688277317,-13.122073117226833
49,42.895308120064485,-6.104691879935515
29,42.8978839471897,13.897883947189698
37,42.895308120064485,5.895308120064485
24,42.09986195173613,18.09986195173613
55,42.10761703901723,-12.892382960982772
43,42.895308120064485,-0.10469187993551543
36,42.90141409986699,6.90141409986699
46,42.099987526870606,-3.9000124731293937
43,42.892959976848005,-0.10704002315199546
46,42.895308120064485,-3.1046918799355154
37,42.09986195173613,5.0998619517361305
57,42.88136204739736,-14.11863795260264
60,42.89872857650746,-17.10127142349254
56,42.90141409986699,-13.09858590013301
49,42.89417727938807,-6.105822720611933
43,42.099987526870606,-0.9000124731293937
42,42.89378830288903,0.8937883028890283
48,42.88664790884759,-5.113352091152407
47,42.10497234263863,-4.895027657361368
46,42.879420607932445,-3.1205793920675546
57,42.89182702396053,-14.10817297603947
60,42.8828812570463,-17.1171187429537
22,42.099080949732866,20.099080949732866
42,42.90025227070041,0.9002522707004132
22,42.88664790884759,20.886647908847593
36,42.89872857650746,6.898728576507459
40,42.104854392204736,2.104854392204736
29,42.89417727938807,13.894177279388067
54,42.10013361118247,-11.899866388817529
40,42.88899320690182,2.888993206901823
34,42.09986195173613,8.09986195173613
43,42.89417727938807,-0.10582272061193265
51,42.879420607932445,-8.120579392067555
36,42.094602767800815,6.094602767800815
44,42.10585253093273,-1.8941474690672706
39,42.8828812570463,3.8828812570463
34,42.10025889835122,8.100258898351221
51,42.89904786121138,-8.100952138788621
44,42.88136204739736,-1.11863795260264
53,42.09986195173613,-10.90013804826387
43,42.09998752396863,-0.900012476031371
34,42.89146813272322,8.891468132723219
52,42.895308120064485,-9.104691879935515
51,42.089577513355025,-8.910422486644975
49,42.10570409978502,-6.894295900214978
56,42.880554002399236,-13.119445997600764
43,42.887830927654434,-0.11216907234556572
29,42.09060757481499,13.090607574814989
39,42.89378830288903,3.8937883028890283
24,42.104858122184226,18.104858122184226
40,42.895308120064485,2.8953081200644846
40,42.897554876183975,2.8975548761839747
35,42.10570409978502,7.105704099785022
47,42.10761703901723,-4.892382960982772
44,42.10497234263863,-1.8950276573613678
24,42.10761703901723,18.107617039017228
34,42.88899320690182,8.888993206901823
53,42.10025889835122,-10.899741101648779
43,42.10025889835122,-0.8997411016487789
37,42.895308120064485,5.895308120064485
37,42.892959976848005,5.8929599768480045
39,42.88747259788694,3.8874725978869407
36,42.10585253093273,6.105852530932729
34,42.879062758009034,8.879062758009034
47,42.880554002399236,-4.119445997600764
37,42.09986195173613,5.0998619517361305
49,42.096605234796634,-6.903394765203366
56,42.09965909432637,-13.90034090567363
56,42.892654975906886,-13.107345024093114
47,42.895308120064485,-4.104691879935515
52,42.895308120064485,-9.104691879935515
43,42.90141409986699,-0.09858590013300983
51,42.88899320690182,-8.111006793098177
57,42.89417727938807,-14.105822720611933
29,42.895308120064485,13.895308120064485
24,42.10585253093273,18.10585253093273
29,42.100957499162114,13.100957499162114
42,42.88174997046904,0.8817499704690377
44,42.10761703901723,-1.892382960982772
54,42.896388493233694,-11.103611506766306
60,42.90025227070041,-17.099747729299587
44,42.104858122184226,-1.8951418778157745
43,42.89417727938807,-0.10582272061193265
35,42.100981071544105,7.100981071544105
50,42.88174997046904,-7.118250029530962
53,42.89904786121138,-10.100952138788621
29,42.880554002399236,13.880554002399236
39,42.895308120064485,3.8953081200644846
43,42.09986195173613,-0.9001380482638695
39,42.104854392204736,3.104854392204736
51,42.10025889835122,-8.899741101648779
50,42.89904786121138,-7.100952138788621
52,42.895308120064485,-9.104691879935515
40,42.89378830288903,2.8937883028890283
60,42.10761703901723,-17.892382960982772
24,42.09986195173613,18.09986195173613
44,42.88174997046904,-1.1182500295309623
45,42.104854392204736,-2.895145607795264
45,42.89989287979398,-2.100107120206019
51,42.101068059884255,-8.898931940115745
22,42.89378830288903,20.89378830288903
24,42.879420607932445,18.879420607932445
47,42.100981071544105,-4.899018928455895
36,42.106699258470435,6.106699258470435
39,42.106783439311094,3.1067834393110942
22,42.106699258470435,20.106699258470435
46,42.895308120064485,-3.1046918799355154
55,42.89182702396053,-12.10817297603947
48,42.88515552707768,-5.1148444729223215
34,42.88899320690182,8.888993206901823
56,42.106699258470435,-13.893300741529565
45,42.895308120064485,-2.1046918799355154
51,42.10585253093273,-8.89414746906727
52,42.89378830288903,-9.106211697110972
22,42.89417727938807,20.894177279388067
44,42.8978839471897,-1.1021160528103024
22,42.094602767800815,20.094602767800815
37,42.895308120064485,5.895308120064485
54,42.88548354906284,-11.11451645093716
45,42.89904786121138,-2.100952138788621
51,42.0917851825013,-8.908214817498703
36,42.88136204739736,6.88136204739736
36,42.09970358287081,6.099703582870809
